               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,             0.02596,            0.045236,                   0,             0.97139,             0.93813,             0.98464,             0.86155,            0.020413,             0.03492,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.025831,            0.045022,                   0,              0.9716,             0.93824,             0.98469,             0.86181,            0.020392,            0.034875,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.025797,            0.045072,                   0,             0.97196,             0.93832,              0.9847,             0.86194,            0.020375,            0.034833,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.025801,            0.044808,                   0,             0.97188,             0.93859,             0.98473,             0.86235,            0.020357,            0.034793,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.025726,            0.044679,                   0,             0.97243,             0.93841,             0.98475,             0.86265,            0.020337,            0.034752,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.025747,            0.044884,                   0,              0.9721,             0.93841,             0.98477,             0.86293,            0.020316,            0.034707,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.025714,            0.044782,                   0,             0.97231,             0.93863,             0.98478,             0.86323,            0.020296,            0.034661,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.025802,            0.044617,                   0,             0.97266,             0.93874,             0.98489,             0.86353,            0.020276,            0.034617,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.025658,            0.044422,                   0,             0.97278,             0.93865,             0.98482,             0.86382,            0.020257,            0.034575,                   0,            0.005248,            0.005248,            0.005248
                  98,            0.025648,            0.044323,                   0,             0.97304,              0.9384,             0.98483,              0.8641,             0.02024,            0.034534,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.025594,            0.044399,                   0,             0.97277,             0.93882,             0.98482,             0.86458,            0.020223,             0.03449,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.025559,            0.044039,                   0,             0.97326,              0.9387,             0.98488,             0.86521,            0.020205,            0.034442,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.025555,            0.044309,                   0,             0.97339,             0.93887,             0.98498,             0.86571,            0.020188,              0.0344,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.025425,            0.044172,                   0,             0.97362,             0.93904,             0.98503,             0.86598,            0.020168,            0.034354,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.025465,            0.044115,                   0,             0.97349,             0.93905,             0.98506,             0.86638,            0.020151,            0.034311,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.025371,            0.043962,                   0,             0.97381,             0.93942,             0.98503,             0.86669,             0.02013,            0.034265,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.025485,            0.043864,                   0,             0.97369,             0.93933,             0.98508,             0.86685,            0.020113,            0.034219,                   0,            0.004852,            0.004852,            0.004852
                 106,            0.025319,            0.043942,                   0,             0.97388,             0.93968,             0.98514,             0.86715,            0.020091,            0.034174,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,             0.02527,            0.043398,                   0,             0.97417,              0.9396,              0.9852,             0.86748,            0.020071,            0.034129,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.025288,            0.043929,                   0,             0.97384,             0.93995,             0.98524,             0.86783,             0.02005,            0.034083,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.025352,            0.044059,                   0,             0.97389,             0.94023,             0.98529,             0.86819,            0.020032,            0.034037,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.025242,            0.043387,                   0,              0.9738,             0.94014,             0.98535,             0.86873,            0.020013,            0.033991,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.025291,            0.043519,                   0,             0.97391,             0.93989,             0.98532,             0.86897,            0.019994,            0.033949,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.025072,            0.043452,                   0,             0.97426,             0.93997,             0.98533,             0.86932,            0.019975,            0.033902,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.025226,            0.043604,                   0,             0.97459,             0.93999,             0.98541,             0.86968,            0.019956,            0.033855,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.025107,            0.043223,                   0,             0.97425,             0.94029,             0.98537,             0.86997,            0.019937,            0.033809,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.025136,            0.043217,                   0,             0.97403,             0.94071,             0.98546,             0.87022,            0.019919,            0.033765,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.025017,            0.043135,                   0,             0.97428,             0.94072,             0.98551,             0.87077,            0.019898,            0.033719,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.024996,            0.042793,                   0,             0.97445,             0.94053,             0.98552,             0.87123,            0.019877,            0.033667,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.025014,            0.042825,                   0,             0.97457,             0.94053,             0.98555,              0.8715,            0.019855,            0.033613,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.024975,             0.04288,                   0,             0.97487,             0.94037,             0.98556,             0.87199,            0.019834,            0.033563,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.024934,            0.042851,                   0,             0.97539,             0.94059,             0.98558,              0.8724,            0.019814,            0.033517,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.024953,            0.042786,                   0,             0.97577,             0.94026,             0.98566,             0.87265,            0.019792,            0.033469,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.024892,            0.042702,                   0,             0.97562,              0.9408,             0.98566,             0.87294,             0.01977,            0.033427,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.024783,            0.042626,                   0,             0.97566,             0.94077,             0.98567,             0.87322,            0.019749,            0.033377,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.024784,            0.042784,                   0,             0.97588,             0.94107,             0.98581,             0.87359,            0.019728,            0.033332,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.024676,            0.042677,                   0,              0.9753,             0.94167,             0.98585,             0.87388,            0.019706,            0.033284,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.024638,            0.042405,                   0,             0.97506,             0.94241,               0.986,             0.87438,            0.019684,            0.033237,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.024617,            0.042412,                   0,             0.97523,             0.94283,             0.98605,             0.87482,            0.019662,            0.033192,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.024549,             0.04227,                   0,             0.97571,             0.94293,             0.98605,             0.87511,             0.01964,            0.033143,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.024582,            0.042049,                   0,             0.97576,             0.94306,             0.98609,             0.87534,            0.019618,            0.033094,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.024563,            0.042318,                   0,             0.97621,             0.94309,             0.98617,             0.87574,            0.019595,            0.033046,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.024556,            0.042378,                   0,              0.9765,             0.94293,             0.98624,             0.87626,            0.019573,            0.032993,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.024469,            0.041674,                   0,             0.97641,             0.94309,             0.98634,             0.87648,            0.019557,            0.032945,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,             0.02438,            0.041743,                   0,             0.97666,             0.94342,             0.98639,             0.87689,            0.019533,            0.032887,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.024438,            0.041666,                   0,             0.97677,             0.94366,              0.9864,             0.87719,            0.019514,            0.032834,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.024316,            0.041594,                   0,             0.97654,             0.94408,             0.98638,             0.87745,            0.019497,            0.032787,                   0,            0.003367,            0.003367,            0.003367
                 136,             0.02433,            0.041422,                   0,             0.97652,             0.94433,             0.98646,             0.87764,            0.019477,            0.032738,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.024303,            0.041443,                   0,             0.97639,             0.94465,             0.98653,             0.87824,            0.019458,            0.032689,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.024403,            0.041535,                   0,             0.97651,             0.94487,             0.98651,             0.87847,            0.019438,             0.03264,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.024237,            0.041285,                   0,              0.9767,             0.94474,              0.9866,              0.8789,            0.019418,            0.032593,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.024183,            0.041229,                   0,             0.97631,             0.94533,             0.98665,             0.87913,            0.019399,            0.032544,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.024175,            0.041292,                   0,              0.9767,             0.94506,             0.98663,              0.8795,            0.019379,            0.032497,                   0,             0.00307,             0.00307,             0.00307
                 142,             0.02409,            0.041141,                   0,             0.97684,             0.94497,             0.98672,             0.87978,            0.019361,            0.032453,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.024089,            0.041092,                   0,             0.97712,             0.94508,             0.98673,                0.88,            0.019343,             0.03241,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.024094,            0.041075,                   0,              0.9768,             0.94546,             0.98667,             0.88029,            0.019323,            0.032362,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.024015,            0.040561,                   0,             0.97692,             0.94563,             0.98681,             0.88057,            0.019304,            0.032317,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.023861,            0.040746,                   0,             0.97715,             0.94565,             0.98684,             0.88137,            0.019286,            0.032271,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.023879,            0.040708,                   0,             0.97746,             0.94576,             0.98689,             0.88157,            0.019268,            0.032221,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.023946,            0.040623,                   0,             0.97718,              0.9457,             0.98692,              0.8819,            0.019248,            0.032168,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.023793,            0.040423,                   0,             0.97714,             0.94611,             0.98693,             0.88233,            0.019229,            0.032123,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.023749,            0.040504,                   0,             0.97712,             0.94594,             0.98702,              0.8827,            0.019212,            0.032077,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.023892,            0.040391,                   0,             0.97721,             0.94593,               0.987,             0.88312,            0.019194,            0.032031,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.023717,            0.040237,                   0,               0.977,             0.94617,             0.98708,             0.88347,            0.019175,            0.031987,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.023588,            0.040357,                   0,             0.97694,             0.94607,             0.98712,             0.88377,            0.019157,            0.031944,                   0,            0.002476,            0.002476,            0.002476
                 154,              0.0237,            0.040081,                   0,             0.97736,              0.9458,              0.9872,             0.88408,            0.019138,            0.031898,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.023633,            0.040175,                   0,             0.97753,             0.94567,             0.98724,             0.88458,             0.01912,            0.031854,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.023623,            0.039938,                   0,             0.97774,              0.9457,             0.98718,             0.88484,            0.019102,            0.031808,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.023536,            0.039603,                   0,             0.97785,             0.94569,             0.98723,             0.88509,            0.019085,            0.031767,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.023572,            0.039477,                   0,             0.97793,             0.94578,             0.98717,             0.88535,            0.019067,            0.031722,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.023523,            0.039888,                   0,             0.97793,             0.94582,             0.98736,             0.88558,            0.019049,            0.031679,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.023514,            0.039636,                   0,             0.97803,             0.94554,             0.98728,             0.88592,            0.019031,            0.031636,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.023439,             0.03944,                   0,             0.97812,              0.9455,             0.98739,             0.88622,            0.019012,            0.031588,                   0,             0.00208,             0.00208,             0.00208
